patent_id	citation_sequence	citation_patent_id	citation_date	record_name	wipo_kind	citation_category
10710069	712	9234236	2016-01-01	Thomas et al.	B2	cited by applicant
10710069	723	9745623	2017-08-01	Steel	B2	cited by applicant
10710069	724	9765389	2017-09-01	Gubatayao et al.	B2	cited by applicant
10710069	725	9802199	2017-10-01	Handique et al.	B2	cited by applicant
10710069	726	9815057	2017-11-01	Handique	B2	cited by applicant
10710069	736	10364456	2019-07-01	Wu et al.	B2	cited by applicant
10710083	0	8058054	2011-11-01	Owen et al.	B2	cited by applicant
10711297	1	5656493	1997-08-01	Mullis et al.	A	cited by applicant
10711297	2	5686271	1997-11-01	Mian et al.	A	cited by applicant
10711297	19	9732374	2017-08-01	Buse	B2	cited by examiner
10711303	21	9909178	2018-03-01	Dube et al.	B2	cited by applicant
10718007	33	7008789	2006-03-01	Gambini et al.	B2	cited by applicant
10718007	53	7588672	2009-09-01	Unger et al.	B2	cited by applicant
10718007	70	8021614	2011-09-01	Huang et al.	B2	cited by applicant
10718007	88	8628923	2014-01-01	Hamilton et al.	B2	cited by applicant
10718007	92	8765454	2014-07-01	Zhou et al.	B2	cited by applicant
10718007	97	9110026	2015-08-01	Collins	B2	cited by applicant
10718007	100	9174216	2015-11-01	Handique et al.	B2	cited by applicant
10718007	105	9249459	2016-02-01	Hamilton et al.	B2	cited by applicant
10718007	107	9290808	2016-03-01	Fodor et al.	B2	cited by applicant
10718007	108	9290809	2016-03-01	Fodor et al.	B2	cited by applicant
10718007	109	9304065	2016-04-01	Fowler et al.	B2	cited by applicant
10718007	113	9364829	2016-06-01	Heid et al.	B2	cited by applicant
10718007	115	9429500	2016-08-01	Fowler et al.	B2	cited by applicant
10718007	116	9506845	2016-11-01	Fowler et al.	B2	cited by applicant
10718007	121	9610581	2017-04-01	Handique et al.	B2	cited by applicant
10718007	125	9708659	2017-07-01	Fodor et al.	B2	cited by applicant
10718007	127	9802193	2017-10-01	Handique et al.	B2	cited by applicant
10718007	129	9845502	2017-12-01	Fodor et al.	B2	cited by applicant
10718007	131	9952126	2018-04-01	Fowler et al.	B2	cited by applicant
10718014	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
10718014	1	4683202	1987-07-01	Mullis	A	cited by applicant
10718014	5	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
10718014	17	5498392	1996-03-01	Wilding et al.	A	cited by applicant
10718014	21	5587128	1996-12-01	Wilding et al.	A	cited by applicant
10718014	26	5656493	1997-08-01	Mullis et al.	A	cited by applicant
10718014	31	5720923	1998-02-01	Haff et al.	A	cited by applicant
10718014	34	5773258	1998-06-01	Birch et al.	A	cited by applicant
10718014	35	5779977	1998-07-01	Haff et al.	A	cited by applicant
10718014	38	5827480	1998-10-01	Haff et al.	A	cited by applicant
10718014	39	5866345	1999-02-01	Wilding et al.	A	cited by applicant
10718014	40	5912148	1999-06-01	Eggerding	A	cited by applicant
10718014	42	5955029	1999-09-01	Wilding et al.	A	cited by applicant
10718014	44	6015674	2000-01-01	Woudenberg et al.	A	cited by applicant
10718014	45	6033880	2000-03-01	Haff et al.	A	cited by applicant
10718014	48	6130073	2000-10-01	Christensen et al.	A	cited by applicant
10718014	53	6184029	2001-02-01	Wilding et al.	B1	cited by applicant
10718014	60	6303343	2001-10-01	Kopf-sill	B1	cited by applicant
10718014	78	6524830	2003-02-01	Kopf-sill	B2	cited by applicant
10718014	82	6551841	2003-04-01	Wilding et al.	B1	cited by applicant
10718014	89	6660517	2003-12-01	Wilding et al.	B1	cited by applicant
10718014	91	6677151	2004-01-01	Sandell	B2	cited by applicant
10718014	99	6814934	2004-11-01	Higuchi	B1	cited by applicant
10718014	107	7008789	2006-03-01	Gambini et al.	B2	cited by applicant
10718014	108	7030340	2006-04-01	Knoche	B2	cited by applicant
10718014	111	7133726	2006-11-01	Atwood et al.	B1	cited by applicant
10718014	114	7183103	2007-03-01	Gambini et al.	B2	cited by applicant
10718014	117	7311794	2007-12-01	Joseph et al.	B2	cited by applicant
10718014	122	7482120	2009-01-01	Sekiguchi et al.	B2	cited by applicant
10718014	130	7833709	2010-11-01	Joseph	B2	cited by examiner
10718014	131	8252581	2012-08-01	Casbon et al.	B2	cited by applicant
10718014	133	8835358	2014-09-01	Fodor et al.	B2	cited by applicant
10718014	135	9132427	2015-09-01	Joseph et al.	B2	cited by applicant
10718014	138	9909171	2018-03-01	Joseph	B2	cited by examiner
10718016	0	9708653	2017-07-01	Regensburger	B2	cited by examiner
10718019	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
10718019	7	5413909	1995-05-01	Bassam et al.	A	cited by applicant
10718019	9	5437975	1995-08-01	McClelland	A	cited by applicant
10718019	24	5876924	1999-03-01	Zhang et al.	A	cited by applicant
10718019	32	6027889	2000-02-01	Barany et al.	A	cited by applicant
10718019	40	6156504	2000-12-01	Gocke et al.	A	cited by applicant
10718019	47	6268148	2001-07-01	Barany et al.	B1	cited by applicant
10718019	63	6797470	2004-09-01	Barany et al.	B2	cited by applicant
10718019	67	6858412	2005-02-01	Willis et al.	B2	cited by applicant
10718019	76	7097980	2006-08-01	Barany et al.	B2	cited by applicant
10718019	77	7166434	2007-01-01	Barany et al.	B2	cited by applicant
10718019	83	7312039	2007-12-01	Barany et al.	B2	cited by applicant
10718019	85	7320865	2008-01-01	Barany et al.	B2	cited by applicant
10718019	87	7332285	2008-02-01	Barany et al.	B2	cited by applicant
10718019	90	7364858	2008-04-01	Barany et al.	B2	cited by applicant
10718019	91	7429453	2008-09-01	Barany et al.	B2	cited by applicant
10718019	96	7556924	2009-07-01	Barany et al.	B2	cited by applicant
10718019	103	7700323	2010-04-01	Willis et al.	B2	cited by applicant
10718019	121	8700338	2014-04-01	Oliphant et al.	B2	cited by applicant
10718024	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
10718024	7	5413909	1995-05-01	Bassam et al.	A	cited by applicant
10718024	9	5437975	1995-08-01	McClelland	A	cited by applicant
10718024	24	5876924	1999-03-01	Zhang et al.	A	cited by applicant
10718024	32	6027889	2000-02-01	Barany et al.	A	cited by applicant
10718024	40	6156504	2000-12-01	Gocke et al.	A	cited by applicant
10718024	47	6268148	2001-07-01	Barany et al.	B1	cited by applicant
10718024	63	6797470	2004-09-01	Barany et al.	B2	cited by applicant
10718024	67	6858412	2005-02-01	Willis et al.	B2	cited by applicant
10718024	76	7097980	2006-08-01	Barany et al.	B2	cited by applicant
10718024	77	7166434	2007-01-01	Barany et al.	B2	cited by applicant
10718024	83	7312039	2007-12-01	Barany et al.	B2	cited by applicant
10718024	85	7320865	2008-01-01	Barany et al.	B2	cited by applicant
10718024	87	7332285	2008-02-01	Barany et al.	B2	cited by applicant
10718024	90	7364858	2008-04-01	Barany et al.	B2	cited by applicant
10718024	91	7429453	2008-09-01	Barany et al.	B2	cited by applicant
10718024	96	7556924	2009-07-01	Barany et al.	B2	cited by applicant
10718024	103	7700323	2010-04-01	Willis et al.	B2	cited by applicant
10718024	121	8700338	2014-04-01	Oliphant et al.	B2	cited by applicant
10718776	1	6440706	2002-08-01	Vogelstein et al.	B1	cited by applicant
10718776	2	6753147	2004-06-01	Vogelstein et al.	B2	cited by applicant
10718776	3	7824889	2010-11-01	Vogelstein et al.	B2	cited by applicant
10718776	4	7915015	2011-03-01	Vogelstein et al.	B2	cited by applicant
10718776	5	8859206	2014-10-01	Vogelstein et al.	B2	cited by applicant
10724017	1	4683195	1987-07-01	Mullis	A	cited by applicant
10724017	2	4683202	1987-07-01	Mullis	A	cited by applicant
