patent_id,citation_patent_id,fwd_cit_bwd
6450641,5108388,0
6451025,4733665,0
6451047,4733665,0
6451052,4733665,0
6451225,4539507,0
6451373,4733665,0
6451396,3953566,0
6451522,4816397,0
6451522,4816567,0
6451526,4683195,0
6451536,4965188,0
6451536,5077210,0
6451536,6023540,0
6451544,4683195,0
6451759,4683195,0
6451993,4683195,0
6451996,4683195,0
6451998,4415732,0
6452332,5961804,0
6452341,4356429,0
6452341,4539507,0
6452588,5184830,0
6452626,5471515,0
6452958,4901307,0
6452958,5103459,0
6452959,5103459,0
6452967,5181198,0
6452981,5345599,0
6452989,4901307,0
6453057,4641349,0
6453057,5291560,0
6453164,4371752,0
6453245,5171534,0
6453435,4901221,0
6454795,4733665,0
6455140,4356429,0
6455246,4683195,0
6455248,4683195,0
6455248,4889818,0
6455248,4965188,0
6455251,4683195,0
6455251,4965188,0
6455253,4816567,0
6455253,4965188,0
6455253,6153410,0
6455255,4683195,0
6455275,4237224,0
6455275,5179017,0
6455282,4468464,0
6455290,4683195,0
6455316,4901221,0
6455337,5290393,0
6455497,4683195,0
6455498,4683195,0
6455574,3983140,0
6455674,4736866,0
6455678,5061620,0
6455841,5751384,0
6456326,5471515,0
6456359,5061049,0
6456528,5297148,0
6456608,4901307,0
6456608,5103459,0
6456716,4405829,0
6456751,4053845,0
6456822,4901307,0
6457092,5297148,0
6457116,4870302,0
6458092,4733665,0
6458353,4816397,0
6458353,4816567,0
6458458,5961804,0
6458476,4539507,0
6458527,4708818,0
6458536,4683195,0
6458540,4683195,0
6458544,5171534,0
6458557,4816567,0
6458592,4816567,0
6458850,3983140,0
6458851,3983140,0
6458941,4415732,0
6459100,5290393,0
6459200,5961804,0
6459693,5103459,0
6459712,5290393,0
6459725,4901307,0
6459726,5103459,0
6459900,4901307,0
6459926,5046022,0
6460095,4528626,0
6460131,4870302,0
6460137,4405829,0
6461348,5595568,0
6461372,5046022,0
6461380,4733665,0
6461381,4733665,0
6461567,4683195,0
6461748,4539507,0
6461749,4539507,0
6461766,4623597,0
6461824,4816567,0
6462091,3983140,0
6462176,4736866,0
6462176,4816567,0
6462184,4415732,0
6462578,4870302,0
6463041,5181198,0
6463279,4901307,0
6463295,5103459,0
6463358,5046022,0
6463361,4128880,0
6463366,5572218,0
6464694,4744360,0
6464718,4733665,0
6464722,4733665,0
6464723,4733665,0
6465115,4356429,0
6465115,4539507,0
6465426,5514646,0
6465628,4415732,0
6465786,5471515,0
6465820,5471515,0
6465862,5471515,0
6466266,5471515,0
6466358,5061049,0
6466606,4901307,0
6466606,5103459,0
6466702,4437122,0
6466977,6108703,0
6467009,4870302,0
6467017,4870302,0
6468308,4418691,0
6468519,4757128,0
6468529,4816567,0
6468743,4683195,0
6468743,4889818,0
6468743,4965188,0
6468811,6023540,0
6468930,3953566,0
6469052,4683195,0
6469144,4736866,0
6469144,4816567,0
6469291,5471515,0
6469437,4356429,0
6469821,5061049,0
6470057,4901307,0
6470057,5103459,0
6470203,5081992,0
6470386,5960411,0
6471130,5297148,0
6471687,3953566,0
6471721,4733665,0
6471956,4816567,0
6472149,4965188,0
6472300,5290393,0
6473072,5961804,0
6473407,5960411,0
6473438,4438511,0
6473447,5103459,0
6473449,4901307,0
6473449,5103459,0
6473508,4405829,0
6473603,4901307,0
6473723,4300182,0
6473802,6108703,0
6475180,4901221,0
6475222,4733665,0
6475233,4733665,0
6475236,4733665,0
6475237,4733665,0
6475244,4733665,0
6475364,5171534,0
6475570,5061049,0
6475609,4356429,0
6475648,4539507,0
6475678,3953566,0
6475720,4683195,0
6475729,4683195,0
6475729,4889818,0
6475738,4683195,0
6475742,4683195,0
6475745,4683195,0
6475774,4683195,0
6475787,4816397,0
6475789,4683195,0
6475789,4816567,0
6475789,4965188,0
6475806,4237224,0
6475960,4827064,0
6476177,5639850,0
6476177,5741883,0
6476177,6048959,0
6476211,4683195,0
6476211,4965188,0
6476216,4415732,0
6476351,4405829,0
6476420,5290393,0
6476719,5103459,0
6476864,5471515,0
6477238,5181198,0
6477507,5960411,0
6477643,4870302,0
6478807,4733665,0
6478813,4733665,0
6479067,4757128,0
6479172,4356429,0
6479172,4539507,0
6479232,4683195,0
6479235,4683195,0
6479243,4683195,0
6479299,5171534,0
6479571,5961804,0
6479652,6153410,0
6479839,5290393,0
6479921,5061049,0
6480472,4901307,0
6480521,4901307,0
6480521,5103459,0
6480525,5103459,0
6480605,4405829,0
6480788,5103459,0
6480937,4870302,0
6480971,5297148,0
6482171,4733665,0
6482227,4733665,0
6482409,4816397,0
6482590,4683195,0
6482590,4965188,0
6482593,6023540,0
6482595,4683195,0
6482598,5061620,0
6482929,4965188,0
6483129,5471515,0
6483163,5471515,0
6483236,4356429,0
6483236,4539507,0
6483291,4300182,0
6483742,5297148,0
6483870,4438511,0
6483930,4641349,0
6483930,5291560,0
6484138,5103459,0
6484907,4591071,0
6485273,5061049,0
6485511,4733665,0
6485625,5171534,0
6485737,4757128,0
6485809,3953566,0
6485900,4708818,0
6485906,4683195,0
6485909,4683195,0
6485909,4965188,0
6486214,4757128,0
6486219,4310440,0
6486503,5471515,0
6486947,4599315,0
6487294,4405829,0
6487405,4438511,0
6487555,6285999,0
6488211,4405829,0
6488555,4539507,0
6488694,4733665,0
6488870,5961804,0
6489114,4683195,0
6489146,4683195,0
6489146,4965188,0
6489150,4889818,0
6489168,4901221,0
6489366,3983140,0
6489950,5184830,0
6490329,5103459,0
6490357,4901307,0
6490357,5103459,0
6490587,5960411,0
6490620,5960411,0
6491723,4988299,0
6491741,3953566,0
6491871,4683195,0
6491871,4965188,0
6491871,5077210,0
6491915,4816397,0
6491915,4816567,0
6492025,5961804,0
6492122,4683195,0
6492125,6023540,0
6492139,4816567,0
6492160,4816397,0
6492346,4683195,0
6492556,4314081,0
6492694,5471515,0
6493030,5471515,0
6493329,4901307,0
6493329,5103459,0
6493331,4901307,0
6493331,5103459,0
6493376,5103459,0
6493449,4405829,0
6493644,4901221,0
6493724,5960411,0
6494786,5184830,0
6495321,4965188,0
6495349,4708818,0
6495369,5171534,0
6495434,5471515,0
6495579,4391797,0
6495609,4310440,0
6495676,4965188,0
6495692,4683195,0
6496222,4131919,0
6496536,5103459,0
6496543,4901307,0
6496543,5103459,0
6496591,5103459,0
6496706,4901307,0
6496706,5103459,0
6496802,5960411,0
6496851,4063220,0
6496870,4901221,0
6496918,4870302,0
6496932,5960411,0
6496956,4870302,0
6497492,5751384,0
6497701,4784135,0
6497701,5108388,0
6497709,4733665,0
6497969,4356429,0
6498009,4965188,0
6498010,5077210,0
6498012,4683195,0
6498024,4889818,0
6498025,4965188,0
6498026,4683195,0
6498049,4539507,0
6498285,4736866,0
6498331,5471515,0
6498674,5961804,0
6498686,5061049,0
6499104,4405829,0
6499106,4405829,0
6500070,5184830,0
6500378,4575330,0
6500378,5061049,0
6500612,4683195,0
6500620,4683195,0
6500621,4683195,0
6500625,4683195,0
6500637,4683195,0
6500637,4965188,0
6500692,5471515,0
6500931,4816397,0
6501130,5998833,0
6501787,4901307,0
6501787,5103459,0
6501942,4901307,0
6503161,3999756,0
6503270,4733665,0
6503271,4733665,0
6503528,4757128,0
6503556,4733665,0
6503643,4539507,0
6503646,5389472,0
6503699,4683195,0
6503718,4683195,0
6503720,4683195,0
6503863,4310440,0
6503954,4733665,0
6504022,4683195,0
6504024,5171534,0
6504141,5471515,0
6504142,5471515,0
6504183,5290393,0
6504195,5471515,0
6504209,5998833,0
6504368,4115730,0
6504399,4870302,0
6504515,4901307,0
6504524,5961804,0
6504525,5961804,0
6504607,5171534,0
6505193,4641349,0
6505193,5291560,0
6505215,5272628,0
6505337,4870302,0
6505654,4733665,0
6506119,5184830,0
6506201,4733665,0
6506276,4606960,0
6506342,4539507,0
6506411,4391797,0
6506415,4736866,0
6506437,4733665,0
6506438,5961804,0
6506558,4965188,0
6506579,4816567,0
6506602,4816567,0
6506602,4965188,0
6506603,4816567,0
6506603,4965188,0
6506874,5514646,0
6506889,4683195,0
6506889,4965188,0
6507011,5471515,0
6507163,5046022,0
6507217,4870302,0
6507600,4901307,0
6507600,5103459,0
6507684,6023540,0
6507820,4901307,0
6507945,4901221,0
6508252,4733665,0
6508813,5108388,0
6508813,5595568,0
6508834,4733665,0
6508878,5290393,0
6508971,4575330,0
6509110,4539507,0
6509220,5998833,0
6509443,5514646,0
6509832,5471515,0
6510172,4901307,0
6510172,5103459,0
6510173,5103459,0
6510175,5103459,0
6510228,4901307,0
6510228,5103459,0
6510236,5291560,0
6510519,4405829,0
6510521,4405829,0
6511475,5108388,0
6511475,5595568,0
6511491,4733665,0
6511805,4965188,0
6511927,3953566,0
6512001,4105776,0
6512010,4314081,0
6512105,4237224,0
6512263,5297148,0
6512354,5961804,0
6512376,4405829,0
6512415,4371752,0
6512415,4405829,0
6512615,5751384,0
6512750,5103459,0
6512766,4438511,0
6512834,3953566,0
6513077,4870302,0
6513257,5960411,0
6513451,4356429,0
6513451,4539507,0
6513897,5194299,0
6514196,4733665,0
6514243,4784135,0
6514243,5595568,0
6514498,4237224,0
6514516,4164560,0
6514516,4757128,0
6514533,4391797,0
6514691,4708818,0
6514736,4683195,0
6514736,4889818,0
6514747,4736866,0
6514755,4683195,0
6514771,6023540,0
6514936,5179017,0
6515012,4105776,0
6515016,4391797,0
6515110,4816397,0
6515110,4816567,0
6515169,4310440,0
6515539,4704583,0
6515702,5471515,0
6515772,4437122,0
6515786,5751384,0
6515968,5960411,0
6516064,4405829,0
6516349,6108703,0
6516412,4405829,0
6516626,5960411,0
6517517,4031893,0
6517532,5108388,0
6517532,5595568,0
6517548,4733665,0
6517570,3953566,0
6517570,4733665,0
6517571,3953566,0
6517602,5527628,0
6517888,4733665,0
6517957,4356429,0
6517957,4539507,0
6518019,4889818,0
6518019,4965188,0
6518026,4683195,0
6518026,4965188,0
6518065,4816567,0
6518065,4965188,0
6518700,4539507,0
6518787,4870302,0
6518949,6124851,0
6519055,4437122,0
6519060,5751384,0
6519238,5103459,0
6519351,5103459,0
6519500,4575330,0
6519677,4135240,0
6520958,5108388,0
6520986,3953566,0
6520986,4733665,0
6520986,4733665,0
6520988,4733665,0
6521176,5527628,0
6521259,4164560,0
6521259,4757128,0
6521262,4164560,0
6521404,4816397,0
6521409,4965188,0
6521421,4816567,0
6521431,5077210,0
6521440,4816567,0
6521453,6153410,0
6521760,4105776,0
6521775,4415732,0
6521865,4733665,0
6522151,4300182,0
6522357,5471515,0
6522456,5751384,0
6522642,4901307,0
6522642,5103459,0
6522668,4438511,0
6522683,5103459,0
6522727,4371752,0
6522767,4405829,0
6522770,5103459,0
6522772,4641349,0
6522950,5046022,0
6523132,4115914,0
6523132,5297148,0
6524334,3953566,0
6524497,3986969,0
6524529,5780860,0
6524727,4356429,0
6524736,3953566,0
6524791,4683195,0
6524792,4683195,0
6524792,4965188,0
6524795,4965188,0
6524932,5290393,0
6525747,5960411,0
6526103,4901307,0
6526103,5103459,0
6526160,4641349,0
6526160,5291560,0
6526180,4437122,0
6526449,5960411,0
6526498,4870302,0
6526508,4405829,0
6526520,4870302,0
6527610,5184830,0
6527799,4733665,0
6527801,4733665,0
6527802,4733665,0
6527863,4733665,0
6527957,4925572,0
6528060,4683195,0
6528254,4683195,0
6528254,4889818,0
6528256,5413908,0
6528309,4683195,0
6528309,4965188,0
6528709,3953566,0
6528801,5171534,0
6528802,5171534,0
6528824,4356429,0
6528824,4539507,0
6529482,4901307,0
6529482,5103459,0
6529487,5103459,0
6529527,4901307,0
6529527,5103459,0
6529637,4437122,0
6529884,4405829,0
6529995,5086428,0
6530916,5108388,0
6530939,4733665,0
6530991,5290393,0
6531125,4736866,0
6531125,4816397,0
6531125,4816567,0
6531138,4683195,0
6531276,4708818,0
6531301,4683195,0
6531302,4683195,0
6531448,5514646,0
6531455,4683195,0
6531559,3953566,0
6531589,4415732,0
6531590,4415732,0
6531639,4310440,0
6531997,5961804,0
6532022,4641349,0
6532040,5471515,0
6532100,4575330,0
6532100,4575330,0
6532215,4438511,0
6532256,4438511,0
6532298,4641349,0
6532298,5291560,0
6532365,4901307,0
6532365,5103459,0
6532480,5272628,0
6532488,6108703,0
6532540,4405829,0
6533776,5595568,0
6533805,4733665,0
6533805,4733665,0
6533808,4733665,0
6534081,4164560,0
6534081,4757128,0
6534160,3953566,0
6534198,4356429,0
6534198,4539507,0
6534200,4539507,0
6534271,4683195,0
6534273,4683195,0
6534639,4415732,0
6534791,5290393,0
6535091,5061049,0
6535247,5471515,0
6535249,4131919,0
6535496,4901307,0
6535496,5103459,0
6535520,4438511,0
6535614,5103459,0
6535739,4901307,0
6535739,5103459,0
6536037,5960411,0
6537052,4575330,0
6537295,4733665,0
6537297,4733665,0
6537311,4733665,0
6537334,3953566,0
6537585,4757128,0
6537614,4925572,0
6537703,3953566,0
6537746,4816567,0
6537746,4965188,0
6537748,4683195,0
6537776,4965188,0
6537799,4683195,0
6537799,4965188,0
6537803,4683195,0
6537807,5061620,0
6537815,4816567,0
6537839,4356429,0
6538108,4683195,0
6538245,5471515,0
6538693,5471515,0
6538800,5061049,0
6538801,5961804,0
6538801,6124851,0
6538988,4438511,0
6539049,5103459,0
6539095,5103459,0
6539100,5291560,0
6539213,4901307,0
6539256,4202340,0
6539377,6285999,0
6539380,4135240,0
6539499,5960411,0
6539951,3953566,0
6540108,4591071,0
6540135,5960411,0
6540610,5184830,0
6540611,5184830,0
6540615,5184830,0
6540774,4733665,0
6540775,4733665,0
6540776,4733665,0
6540779,4733665,0
6541011,6153410,0
6541036,4736866,0
6541128,4539507,0
6541225,4683195,0
6541225,5939598,0
6541623,4683195,0
6541623,4965188,0
6541790,4539507,0
6542166,4901221,0
6542282,5061049,0
6542620,5103459,0
6542620,5103459,0
6542624,4641349,0
6542624,5291560,0
6542692,4970663,0
6542743,4901307,0
6542743,5103459,0
6542909,5297148,0
6542956,5297148,0
6542998,4870302,0
6544126,5184830,0
6544211,4744360,0
6544234,4031893,0
6544255,5595568,0
6544279,4733665,0
6544280,4733665,0
6544582,4733665,0
6544638,3953566,0
6544640,5194299,0
6544731,4816397,0
6544732,6023540,0
6544739,4965188,0
6544739,6023540,0
6544782,4683195,0
6544782,4965188,0
6544792,4816567,0
6545124,4816567,0
6545142,4683195,0
6545142,4816397,0
6545142,4889818,0
6545142,4965188,0
6545316,5998833,0
6545409,4356429,0
6545409,4539507,0
6545586,4063220,0
6545589,4371752,0
6545671,5961804,0
6545686,4437122,0
6545758,4965188,0
6545758,4683195,0
6545779,5751384,0
6545783,5751384,0
6545797,5961804,0
6545989,4901307,0
6545989,5103459,0
6546121,4641349,0
6546121,5291560,0
6546248,4901307,0
6546248,5103459,0
6547780,4784135,0
6547815,3953566,0
6547817,4733665,0
6548026,4901221,0
6548251,4889818,0
6548257,4683195,0
6548352,5471515,0
6548448,5518988,0
6548612,3953566,0
6548640,4816567,0
6548642,4683195,0
6548642,4965188,0
6548737,4736866,0
6549118,5291560,0
6549234,5471515,0
6549235,5471515,0
6549327,5961804,0
6549327,6124851,0
6549525,4901307,0
6549525,5103459,0
6549563,5103459,0
6549582,4901307,0
6549949,6108703,0
6549974,5297148,0
6550949,5471515,0
6551307,4744360,0
6551350,3953566,0
6551350,4733665,0
6551593,4816567,0
6551777,4683195,0
6551784,4683195,0
6551784,4965188,0
6551784,5077210,0
6551785,4965188,0
6551814,4683195,0
6551992,5514646,0
6552047,3950333,0
6552496,4356429,0
6552496,4539507,0
6552542,4115730,0
6552745,5471515,0
6552840,5061049,0
6553075,4438511,0
6553102,4371752,0
6553129,5103459,0
6553420,6108703,0
6553479,4870302,0
6553494,4641349,0
6553494,5291560,0
6554758,4733665,0
6554858,4733665,0
6555112,4708818,0
6555201,5061049,0
6555313,4816397,0
6555335,4816567,0
6555357,4683195,0
6555392,4599315,0
6555452,5290393,0
6555667,4736866,0
6555842,5471515,0
6555845,5290393,0
6555873,5998833,0
6556244,5471515,0
6556431,5960411,0
6556555,5103459,0
6556699,5291560,0
6557164,4901221,0
6558219,4539507,0
6558606,4575330,0
6558631,4599315,0
6558633,4415732,0
6558662,4683195,0
6558735,4356429,0
6558735,4539507,0
6558817,4539507,0
6558902,4683195,0
6558902,5077210,0
6558944,5171534,0
6558960,5171534,0
6558984,5998833,0
6559038,5290393,0
6559080,3953566,0
6559435,5471515,0
6559467,5290393,0
6560300,4901307,0
6560337,4405829,0
6560338,4901307,0
6560338,5103459,0
6560340,4405829,0
6560349,5103459,0
6560536,5103459,0
6560600,6285999,0
6560614,6108703,0
6560706,4405829,0
6560726,5960411,0
6562061,4733665,0
6562063,4733665,0
6562065,4733665,0
6562230,4827064,0
6562230,4827073,0
6562341,4816567,0
6562485,4356429,0
6562485,4539507,0
6562565,4683195,0
6562611,4683195,0
6562619,5061620,0
6562797,4683195,0
6562860,3983140,0
6562982,4539507,0
6563144,5290393,0
6563503,5184830,0
6563532,4131919,0
6563540,5471515,0
6563581,3970359,0
6563698,5960411,0
6563738,5297148,0
6563761,4405829,0
6563808,5103459,0
6563810,4901307,0
6563810,5103459,0
6563858,5103459,0
6563880,5103459,0
6563928,4405829,0
6564042,4901307,0
6564042,5103459,0
6564053,4901307,0
6564060,4901307,0
6564060,5103459,0
6564063,4901307,0
6564118,5960411,0
6564220,5960411,0
6564285,5297148,0
6564321,4405829,0
6565000,5291560,0
6565594,4733665,0
6565596,4733665,0
6565598,4733665,0
6565600,4733665,0
6565659,4733665,0
6565803,5780860,0
6565995,4356429,0
6565996,4539507,0
6566067,4683195,0
6566067,4965188,0
6566070,4683195,0
6566120,3983140,0
6566256,5290393,0
6566342,4683195,0
6566495,4683195,0
6566495,4965188,0
6566495,5077210,0
6566569,4310440,0
6566627,5108388,0
6566708,5998833,0
6566808,4539507,0
6567163,4965188,0
6567163,4683195,0
6567307,5297148,0
6567334,5297148,0
6567533,5103459,0
6567780,5103459,0
6567791,5960411,0
6567853,6108703,0
6568799,4237224,0
6569192,4733665,0
6569195,4391797,0
6569385,5077210,0
6569430,4816567,0
6569435,6153410,0
6569620,4683195,0
6569627,4683195,0
6569627,4889818,0
6569627,4965188,0
6569752,5527628,0
6569905,3983140,0
6570000,4816567,0
6570062,4683195,0
6570062,4965188,0
6570144,5471515,0
6570404,4870302,0
6570550,5061049,0
6570617,5471515,0
6570967,4371752,0
6570967,4405829,0
6571008,4575330,0
6571282,6108703,0
6571381,4870302,0
6571600,3999756,0
6572608,4744360,0
6572644,4733665,0
6572985,4356429,0
6572985,4539507,0
6573047,5171534,0
6573051,4965188,0
6573089,6023540,0
6573094,4683195,0
6573094,4965188,0
6573098,4816567,0
6573098,4965188,0
6573370,4683195,0
6573370,4965188,0
6573558,5998833,0
6574032,5061049,0
6574043,5061049,0
6574140,4115914,0
6574210,4901307,0
6574210,5103459,0
6574265,4901307,0
6574267,5103459,0
6574271,4901307,0
6574333,4405829,0
6574350,5103459,0
6574355,5046022,0
6574490,5291560,0
6574523,4575330,0
6574558,5572218,0
6574609,4405829,0
6574615,5960411,0
6574618,6108703,0
6574661,5960411,0
6575218,4575330,0
6575372,4405829,0
6575644,4017168,0
6575887,4733665,0
6575964,5595568,0
6575994,4733665,0
6576364,6124851,0
6576418,4965188,0
6576424,4965188,0
6576424,5077210,0
6576424,6023540,0
6576467,4816567,0
6576467,4965188,0
6576751,4736866,0
6576757,6153410,0
6577291,4136359,0
6577657,4539507,0
6577672,5103459,0
6577673,5103459,0
6577734,4405829,0
6577746,5103459,0
6577764,5291560,0
6578068,6108703,0
6578499,5194299,0
6578967,4017168,0
6578968,5061049,0
6579242,4901221,0
6579256,4418691,0
6579306,4733665,0
6579308,4733665,0
6579310,4733665,0
6579526,4708818,0
6579678,4816567,0
6579678,4965188,0
6579678,6153410,0
6579682,4683195,0
6579970,4683195,0
6580010,4310440,0
6580118,4115914,0
6580212,4539507,0
6580702,5103459,0
6581132,5297148,0
6581162,4405829,0
6581162,4799258,0
6582311,5184830,0
6582458,4733665,0
6582462,4733665,0
6582467,4733665,0
6582662,4683195,0
6582703,4708818,0
6582876,4539507,0
6582904,4683195,0
6582904,4889818,0
6582904,4965188,0
6582910,4736866,0
6582910,4816397,0
6582910,4816567,0
6582915,4816397,0
6582938,4683195,0
6582959,4816567,0
6583239,4827064,0
6583255,4757128,0
6583399,6023540,0
6583557,4356429,0
6583557,4539507,0
6583799,5960411,0
6583864,4641349,0
6584159,5181198,0
6584181,4371752,0
6584313,5103459,0
6584579,5297148,0
6585747,4733665,0
6585757,4733665,0
6586119,4356429,0
6586119,4539507,0
6586182,4816567,0
6586182,6153410,0
6586203,4965188,0
6586222,4683195,0
6586222,4816567,0
6586250,4683195,0
6586417,4235893,0
6586434,3983140,0
6586656,4736866,0
6586738,5061049,0
6587086,4356429,0
6587086,4539507,0
6587093,4464652,0
6587093,4870302,0
6587142,5471515,0
6587146,5471515,0
6587197,4599315,0
6587304,4131919,0
6587382,5297148,0
6587473,4063220,0
6587517,4901307,0
6587517,5103459,0
6587573,5471515,0
6587687,4901307,0
6587821,5103459,0
6587836,5960411,0
6587837,4405829,0
6589263,4733665,0
6589266,4391797,0
6589276,4733665,0
6589485,4683195,0
6589733,4736866,0
6589734,4683195,0
6589736,4683195,0
6589737,4683195,0
6589742,4683195,0
6589779,4683195,0
6589779,4965188,0
6590091,4965188,0
6590093,4415732,0
6590267,5061049,0
6590419,4870302,0
6590549,5061049,0
6590695,5061049,0
6590996,5103459,0
6591250,5184830,0
6591263,5960411,0
6591329,5297148,0
6591357,4870302,0
6591401,4870302,0
6592020,5527628,0
6592569,4733665,0
6592617,4733665,0
6592969,4539507,0
6593081,4816397,0
6593091,5413908,0
6593093,4683195,0
6593093,4965188,0
6593132,4736866,0
6593132,4816397,0
6593132,4816567,0
6593464,4415732,0
6593466,4415732,0
6593506,4310440,0
6593540,4676586,0
6593563,5471515,0
6593687,4539507,0
6593698,5471515,0
6593985,5751384,0
6594036,4131919,0
